chara,title,
南方守護獣朱雀（なんぽうしゅごじゅう すざく）,闇の末裔,
西方守護獣白虎（せいほうしゅごじゅう びゃっこ）,闇の末裔,
北方守護獣玄武（ほっぽうしゅごじゅう げんぶ）,闇の末裔,
騰蛇（とうだ）,闇の末裔,
雷帝貴人（らいてい きじん）,闇の末裔,
海皇天后（かいおう てんこう）,闇の末裔,
占星術師六合（せんせいじゅつし りくごう）,闇の末裔,
禁呪士大裳（きんじゅし たいもう）,闇の末裔,
大陰（たいいん）,闇の末裔,
宮廷音楽家勾陳（きゅうていおんがくか こうちん）,闇の末裔,
宮殿天空（きゅうでん てんくう）,闇の末裔,
伯爵（はくしゃく）,闇の末裔,
リコ,闇の末裔,
倶梨伽羅（くりから）,闇の末裔,
安宿（あすか） / 木村真幸（きむら まさき）,闇の末裔,
マリア・ウォン,闇の末裔,
東城緋冴（とうじょう ひさえ）,闇の末裔,
水無瀬聖（みなせ ひじり）,闇の末裔,
音無上総（おとなし かずさ）,闇の末裔,
サーガタナス,闇の末裔,
華京院椿（かきょういん つばき）,闇の末裔,
アイリーン,闇の末裔,
三渓（みたに）,闇の末裔,
岡崎出流（おかざき いずる）,闇の末裔,
藤沢（ふじさわ）,闇の末裔,
月居琪羅（つきおり きら）,闇の末裔,
武藤 遊戯（むとう ゆうぎ）,遊☆戯☆王,35
闇遊戯（やみゆうぎ） / アテム,遊☆戯☆王,
真崎 杏子（まざき あんず）,遊☆戯☆王,
城之内 克也（じょうのうち かつや）,遊☆戯☆王,
本田 ヒロト（ほんだ ヒロト）,遊☆戯☆王,
獏良 了（ばくら りょう） / バクラ,遊☆戯☆王,
御伽 龍児（おとぎ りゅうじ）,遊☆戯☆王,
武藤 双六（むとう すごろく）,遊☆戯☆王,
川井 静香（かわい しずか）,遊☆戯☆王,
城之内の父,遊☆戯☆王,
城之内の母,遊☆戯☆王,
本田の母,遊☆戯☆王,
本田の姉,遊☆戯☆王,
ジョージ,遊☆戯☆王,
ブランキー,遊☆戯☆王,
獏良の父,遊☆戯☆王,
獏良 天音（ばくら あまね）,遊☆戯☆王,
Mr.クラウン,遊☆戯☆王,
海馬 瀬人（かいば せと）,遊☆戯☆王,
海馬 モクバ（かいば モクバ）,遊☆戯☆王,
磯野（いその）,遊☆戯☆王,
河豚田（ふぐた）,遊☆戯☆王,
海馬 剛三郎（かいば ごうざぶろう）,遊☆戯☆王,
ビッグ1 / 大下 幸之助（おおした こうのすけ）,遊☆戯☆王,
ビッグ2 / 大瀧 修三（おおたき しゅうぞう）,遊☆戯☆王,
ビッグ3 / 大岡 筑前（おおおか ちくぜん）,遊☆戯☆王,
ビッグ4 / 大田 宗一郎（おおた そういちろう）,遊☆戯☆王,
ビッグ5 / 大門 小五郎（だいもん こごろう）,遊☆戯☆王,
牛尾（うしお）,遊☆戯☆王,
ディレクター,遊☆戯☆王,
花咲 友也（はなさき ともや）,遊☆戯☆王,
騒象寺（そうぞうじ）,遊☆戯☆王,
囚人ナンバー777,遊☆戯☆王,
孤蔵乃（こくらの）,遊☆戯☆王,
猪頭 吾郎（いのがしら ごろう）,遊☆戯☆王,
野坂 ミホ（のさか ミホ）,遊☆戯☆王,
蝶野（ちょうの）,遊☆戯☆王,
ショップのオーナー,遊☆戯☆王,
蛭谷（ひるたに）,遊☆戯☆王,
金倉（かねくら）,遊☆戯☆王,
吉森（よしもり）,遊☆戯☆王,
鯨田（くじらだ）,遊☆戯☆王,
不良三人組,遊☆戯☆王,
ストリートファイター,遊☆戯☆王,
鶴岡（つるおか）,遊☆戯☆王,
プロデューサー,遊☆戯☆王,
トランプ爆弾魔,遊☆戯☆王,
井守 はじめ（いもり はじめ）,遊☆戯☆王,
根津見（ねづみ）,遊☆戯☆王,
刈田（かりた）,遊☆戯☆王,
謎のアサシン,遊☆戯☆王,
ボブ・マクガイア,遊☆戯☆王,
ジョニー・ゲイル,遊☆戯☆王,
海馬邸執事,遊☆戯☆王,
チョップマン,遊☆戯☆王,
孔雀 舞（くじゃく まい）,遊☆戯☆王,
インセクター羽蛾（インセクターはが）,遊☆戯☆王,
ダイナソー竜崎（ダイナソーりゅうざき）,遊☆戯☆王,
梶木 漁太（かじき りょうた）,遊☆戯☆王,
キース・ハワード,遊☆戯☆王,
ゴースト骨塚（ゴーストこつづか）,遊☆戯☆王,
ペガサス・J・クロフォード,遊☆戯☆王,
Mr.クロケッツ,遊☆戯☆王,
猿渡（さるわたり）,遊☆戯☆王,
死者の腹話術師（ししゃのふくわじゅつし）,遊☆戯☆王,
闇のプレイヤーキラー,遊☆戯☆王,
迷宮兄弟（めいきゅうきょうだい）,遊☆戯☆王,
海馬家家政婦,遊☆戯☆王,
イシズ・イシュタール,遊☆戯☆王,
エスパー絽場（エスパーろば）,遊☆戯☆王,
ステップ・ジョニー,遊☆戯☆王,
羽蛾のスパイ,遊☆戯☆王,
マリク・イシュタール,遊☆戯☆王,
リシド,遊☆戯☆王,
レアハンター,遊☆戯☆王,
奇術師パンドラ（きじゅつしパンドラ）,遊☆戯☆王,
人形（にんぎょう）,遊☆戯☆王,
光の仮面（ひかりのかめん）,遊☆戯☆王,
闇の仮面（やみのかめん）,遊☆戯☆王,
カード屋店長,遊☆戯☆王,
セト,遊☆戯☆王,
カリム,遊☆戯☆王,
シャダ,遊☆戯☆王,
アイシス,遊☆戯☆王,
マハード,遊☆戯☆王,
アクナディン,遊☆戯☆王,
シモン・ムーラン,遊☆戯☆王,
盗賊王バクラ,遊☆戯☆王,
ゲベルク,遊☆戯☆王,
アクナムカノン,遊☆戯☆王,
キサラ,遊☆戯☆王,
マナ,遊☆戯☆王,
ボバサ,遊☆戯☆王,
ハサン,遊☆戯☆王,
大邪神ゾーク・ネクロファデス（だいじゃしんゾーク・ネクロファデス）,遊☆戯☆王,
光の創造神ホルアクティ（ひかりのそうぞうしんホルアクティ）,遊☆戯☆王,
シャーディー（Shadi）,遊☆戯☆王,
シンディア,遊☆戯☆王,
アーサー・ホプキンス,遊☆戯☆王,
イシュタール家先代長,遊☆戯☆王,
イシュタール夫人,遊☆戯☆王,
武藤 遊戯（むとう ゆうぎ）,遊☆戯☆王デュエルモンスターズ,35
闇遊戯（やみゆうぎ） / アテム,遊☆戯☆王デュエルモンスターズ,
真崎 杏子（まざき あんず）,遊☆戯☆王デュエルモンスターズ,
城之内 克也（じょうのうち かつや）,遊☆戯☆王デュエルモンスターズ,
本田 ヒロト（ほんだ ヒロト）,遊☆戯☆王デュエルモンスターズ,
獏良 了（ばくら りょう） / バクラ,遊☆戯☆王デュエルモンスターズ,
御伽 龍児（おとぎ りゅうじ）,遊☆戯☆王デュエルモンスターズ,
武藤 双六（むとう すごろく）,遊☆戯☆王デュエルモンスターズ,
川井 静香（かわい しずか）,遊☆戯☆王デュエルモンスターズ,
城之内の父,遊☆戯☆王デュエルモンスターズ,
城之内の母,遊☆戯☆王デュエルモンスターズ,
本田の母,遊☆戯☆王デュエルモンスターズ,
本田の姉,遊☆戯☆王デュエルモンスターズ,
ジョージ,遊☆戯☆王デュエルモンスターズ,
ブランキー,遊☆戯☆王デュエルモンスターズ,
獏良の父,遊☆戯☆王デュエルモンスターズ,
獏良 天音（ばくら あまね）,遊☆戯☆王デュエルモンスターズ,
Mr.クラウン,遊☆戯☆王デュエルモンスターズ,
海馬 瀬人（かいば せと）,遊☆戯☆王デュエルモンスターズ,
海馬 モクバ（かいば モクバ）,遊☆戯☆王デュエルモンスターズ,
磯野（いその）,遊☆戯☆王デュエルモンスターズ,
河豚田（ふぐた）,遊☆戯☆王デュエルモンスターズ,
海馬 剛三郎（かいば ごうざぶろう）,遊☆戯☆王デュエルモンスターズ,
ビッグ1 / 大下 幸之助（おおした こうのすけ）,遊☆戯☆王デュエルモンスターズ,
ビッグ2 / 大瀧 修三（おおたき しゅうぞう）,遊☆戯☆王デュエルモンスターズ,
ビッグ3 / 大岡 筑前（おおおか ちくぜん）,遊☆戯☆王デュエルモンスターズ,
ビッグ4 / 大田 宗一郎（おおた そういちろう）,遊☆戯☆王デュエルモンスターズ,
ビッグ5 / 大門 小五郎（だいもん こごろう）,遊☆戯☆王デュエルモンスターズ,
牛尾（うしお）,遊☆戯☆王デュエルモンスターズ,
ディレクター,遊☆戯☆王デュエルモンスターズ,
花咲 友也（はなさき ともや）,遊☆戯☆王デュエルモンスターズ,
騒象寺（そうぞうじ）,遊☆戯☆王デュエルモンスターズ,
囚人ナンバー777,遊☆戯☆王デュエルモンスターズ,
孤蔵乃（こくらの）,遊☆戯☆王デュエルモンスターズ,
猪頭 吾郎（いのがしら ごろう）,遊☆戯☆王デュエルモンスターズ,
野坂 ミホ（のさか ミホ）,遊☆戯☆王デュエルモンスターズ,
蝶野（ちょうの）,遊☆戯☆王デュエルモンスターズ,
ショップのオーナー,遊☆戯☆王デュエルモンスターズ,
蛭谷（ひるたに）,遊☆戯☆王デュエルモンスターズ,
金倉（かねくら）,遊☆戯☆王デュエルモンスターズ,
吉森（よしもり）,遊☆戯☆王デュエルモンスターズ,
鯨田（くじらだ）,遊☆戯☆王デュエルモンスターズ,
不良三人組,遊☆戯☆王デュエルモンスターズ,
ストリートファイター,遊☆戯☆王デュエルモンスターズ,
鶴岡（つるおか）,遊☆戯☆王デュエルモンスターズ,
プロデューサー,遊☆戯☆王デュエルモンスターズ,
トランプ爆弾魔,遊☆戯☆王デュエルモンスターズ,
井守 はじめ（いもり はじめ）,遊☆戯☆王デュエルモンスターズ,
根津見（ねづみ）,遊☆戯☆王デュエルモンスターズ,
刈田（かりた）,遊☆戯☆王デュエルモンスターズ,
謎のアサシン,遊☆戯☆王デュエルモンスターズ,
ボブ・マクガイア,遊☆戯☆王デュエルモンスターズ,
ジョニー・ゲイル,遊☆戯☆王デュエルモンスターズ,
海馬邸執事,遊☆戯☆王デュエルモンスターズ,
チョップマン,遊☆戯☆王デュエルモンスターズ,
孔雀 舞（くじゃく まい）,遊☆戯☆王デュエルモンスターズ,
インセクター羽蛾（インセクターはが）,遊☆戯☆王デュエルモンスターズ,
ダイナソー竜崎（ダイナソーりゅうざき）,遊☆戯☆王デュエルモンスターズ,
梶木 漁太（かじき りょうた）,遊☆戯☆王デュエルモンスターズ,
キース・ハワード,遊☆戯☆王デュエルモンスターズ,
ゴースト骨塚（ゴーストこつづか）,遊☆戯☆王デュエルモンスターズ,
ペガサス・J・クロフォード,遊☆戯☆王デュエルモンスターズ,
Mr.クロケッツ,遊☆戯☆王デュエルモンスターズ,
猿渡（さるわたり）,遊☆戯☆王デュエルモンスターズ,
死者の腹話術師（ししゃのふくわじゅつし）,遊☆戯☆王デュエルモンスターズ,
闇のプレイヤーキラー,遊☆戯☆王デュエルモンスターズ,
迷宮兄弟（めいきゅうきょうだい）,遊☆戯☆王デュエルモンスターズ,
海馬家家政婦,遊☆戯☆王デュエルモンスターズ,
イシズ・イシュタール,遊☆戯☆王デュエルモンスターズ,
エスパー絽場（エスパーろば）,遊☆戯☆王デュエルモンスターズ,
ステップ・ジョニー,遊☆戯☆王デュエルモンスターズ,
羽蛾のスパイ,遊☆戯☆王デュエルモンスターズ,
マリク・イシュタール,遊☆戯☆王デュエルモンスターズ,
リシド,遊☆戯☆王デュエルモンスターズ,
レアハンター,遊☆戯☆王デュエルモンスターズ,
奇術師パンドラ（きじゅつしパンドラ）,遊☆戯☆王デュエルモンスターズ,
人形（にんぎょう）,遊☆戯☆王デュエルモンスターズ,
光の仮面（ひかりのかめん）,遊☆戯☆王デュエルモンスターズ,
闇の仮面（やみのかめん）,遊☆戯☆王デュエルモンスターズ,
カード屋店長,遊☆戯☆王デュエルモンスターズ,
セト,遊☆戯☆王デュエルモンスターズ,
カリム,遊☆戯☆王デュエルモンスターズ,
シャダ,遊☆戯☆王デュエルモンスターズ,
アイシス,遊☆戯☆王デュエルモンスターズ,
マハード,遊☆戯☆王デュエルモンスターズ,
アクナディン,遊☆戯☆王デュエルモンスターズ,
シモン・ムーラン,遊☆戯☆王デュエルモンスターズ,
盗賊王バクラ,遊☆戯☆王デュエルモンスターズ,
ゲベルク,遊☆戯☆王デュエルモンスターズ,
アクナムカノン,遊☆戯☆王デュエルモンスターズ,
キサラ,遊☆戯☆王デュエルモンスターズ,
マナ,遊☆戯☆王デュエルモンスターズ,
ボバサ,遊☆戯☆王デュエルモンスターズ,
ハサン,遊☆戯☆王デュエルモンスターズ,
大邪神ゾーク・ネクロファデス（だいじゃしんゾーク・ネクロファデス）,遊☆戯☆王デュエルモンスターズ,
光の創造神ホルアクティ（ひかりのそうぞうしんホルアクティ）,遊☆戯☆王デュエルモンスターズ,
シャーディー（Shadi）,遊☆戯☆王デュエルモンスターズ,
シンディア,遊☆戯☆王デュエルモンスターズ,
アーサー・ホプキンス,遊☆戯☆王デュエルモンスターズ,
イシュタール家先代長,遊☆戯☆王デュエルモンスターズ,
イシュタール夫人,遊☆戯☆王デュエルモンスターズ,
遊城 十代（ゆうき じゅうだい）,遊☆戯☆王デュエルモンスターズGX,35
丸藤 翔（まるふじ しょう）,遊☆戯☆王デュエルモンスターズGX,
早乙女 レイ（さおとめ レイ）,遊☆戯☆王デュエルモンスターズGX,
木下（きのした）,遊☆戯☆王デュエルモンスターズGX,
三沢 大地（みさわ だいち）,遊☆戯☆王デュエルモンスターズGX,
ティラノ剣山（ティラノけんざん）,遊☆戯☆王デュエルモンスターズGX,
小原 洋司（こはら ようじ）,遊☆戯☆王デュエルモンスターズGX,
大原 進（おおはら すすむ）,遊☆戯☆王デュエルモンスターズGX,
神楽坂（かぐらざか）,遊☆戯☆王デュエルモンスターズGX,
江里糸 石輝（えりいと いしき）,遊☆戯☆王デュエルモンスターズGX,
上杉（うえすぎ）,遊☆戯☆王デュエルモンスターズGX,
山中（やまなか）,遊☆戯☆王デュエルモンスターズGX,
万丈目 準（まんじょうめ じゅん）,遊☆戯☆王デュエルモンスターズGX,
天上院 明日香（てんじょういん あすか）,遊☆戯☆王デュエルモンスターズGX,
天上院 吹雪（てんじょういん ふぶき）,遊☆戯☆王デュエルモンスターズGX,
エド・フェニックス,遊☆戯☆王デュエルモンスターズGX,
藤原 優介（ふじわら ゆうすけ）,遊☆戯☆王デュエルモンスターズGX,
枕田 ジュンコ（まくらだ ジュンコ）,遊☆戯☆王デュエルモンスターズGX,
浜口 ももえ（はまぐち ももえ）,遊☆戯☆王デュエルモンスターズGX,
取巻 太陽（とりまき たいよう）,遊☆戯☆王デュエルモンスターズGX,
高寺（たかでら）,遊☆戯☆王デュエルモンスターズGX,
綾小路 ミツル（あやのこうじ ミツル）,遊☆戯☆王デュエルモンスターズGX,
大山 平（たいざん たいら）,遊☆戯☆王デュエルモンスターズGX,
茂木 もけ夫（もてぎ もけお）,遊☆戯☆王デュエルモンスターズGX,
五階堂 宝山（ごかいどう ほうざん）,遊☆戯☆王デュエルモンスターズGX,
胡蝶 蘭（こちょう らん）,遊☆戯☆王デュエルモンスターズGX,
武田（たけだ）,遊☆戯☆王デュエルモンスターズGX,
原田（はらだ）,遊☆戯☆王デュエルモンスターズGX,
寺岡（てらおか）,遊☆戯☆王デュエルモンスターズGX,
空野 大悟（そらの だいご）,遊☆戯☆王デュエルモンスターズGX,
丸藤 亮（まるふじ りょう）,遊☆戯☆王デュエルモンスターズGX,
前田 隼人（まえだ はやと）,遊☆戯☆王デュエルモンスターズGX,
斎王 琢磨（さいおう たくま）,遊☆戯☆王デュエルモンスターズGX,
加納 マルタン（かのう マルタン）,遊☆戯☆王デュエルモンスターズGX,
クロノス・デ・メディチ,遊☆戯☆王デュエルモンスターズGX,
ナポレオン,遊☆戯☆王デュエルモンスターズGX,
鮫島（さめじま）,遊☆戯☆王デュエルモンスターズGX,
大徳寺（だいとくじ）,遊☆戯☆王デュエルモンスターズGX,
鮎川 恵美（あゆかわ えみ）,遊☆戯☆王デュエルモンスターズGX,
樺山（かばやま）,遊☆戯☆王デュエルモンスターズGX,
佐藤 浩二（さとう こうじ）,遊☆戯☆王デュエルモンスターズGX,
トメさん,遊☆戯☆王デュエルモンスターズGX,
セイコ,遊☆戯☆王デュエルモンスターズGX,
ファラオ,遊☆戯☆王デュエルモンスターズGX,
デュエルディスク,遊☆戯☆王デュエルモンスターズGX,
市ノ瀬（いちのせ）,遊☆戯☆王デュエルモンスターズGX,
江戸川 遊離（えどがわ ゆうり）,遊☆戯☆王デュエルモンスターズGX,
雑魚田（ざこた）,遊☆戯☆王デュエルモンスターズGX,
ノース校四天王（ノースこうしてんのう）,遊☆戯☆王デュエルモンスターズGX,
橘 一角（たちばな いっかく）,遊☆戯☆王デュエルモンスターズGX,
ヨハン・アンデルセン,遊☆戯☆王デュエルモンスターズGX,
オースチン・オブライエン,遊☆戯☆王デュエルモンスターズGX,
ジム・クロコダイル・クック,遊☆戯☆王デュエルモンスターズGX,
アモン・ガラム,遊☆戯☆王デュエルモンスターズGX,
タイタン,遊☆戯☆王デュエルモンスターズGX,
カミューラ,遊☆戯☆王デュエルモンスターズGX,
タニヤ,遊☆戯☆王デュエルモンスターズGX,
アビドス3世,遊☆戯☆王デュエルモンスターズGX,
首領・ザルーグ（どん・ザルーグ）,遊☆戯☆王デュエルモンスターズGX,
ダークネス,遊☆戯☆王デュエルモンスターズGX,
アムナエル,遊☆戯☆王デュエルモンスターズGX,
影丸（かげまる）,遊☆戯☆王デュエルモンスターズGX,
銀 流星（ぎん りゅうせい）,遊☆戯☆王デュエルモンスターズGX,
プリンセス・ローズ,遊☆戯☆王デュエルモンスターズGX,
斎王 美寿知（さいおう みずち）,遊☆戯☆王デュエルモンスターズGX,
氷丸（こおりまる）,遊☆戯☆王デュエルモンスターズGX,
雷丸（いかずちまる）,遊☆戯☆王デュエルモンスターズGX,
岩丸（いわまる）,遊☆戯☆王デュエルモンスターズGX,
炎丸（ほのおまる）,遊☆戯☆王デュエルモンスターズGX,
神田 次男（かんだ つぎお）,遊☆戯☆王デュエルモンスターズGX,
ユベル,遊☆戯☆王デュエルモンスターズGX,
岩の精霊 タイタン,遊☆戯☆王デュエルモンスターズGX,
バードマン,遊☆戯☆王デュエルモンスターズGX,
カイル,遊☆戯☆王デュエルモンスターズGX,
スカー,遊☆戯☆王デュエルモンスターズGX,
フリード,遊☆戯☆王デュエルモンスターズGX,
ベージ,遊☆戯☆王デュエルモンスターズGX,
グリン,遊☆戯☆王デュエルモンスターズGX,
ラーズ,遊☆戯☆王デュエルモンスターズGX,
青髪の少年,遊☆戯☆王デュエルモンスターズGX,
ズール,遊☆戯☆王デュエルモンスターズGX,
ブロン,遊☆戯☆王デュエルモンスターズGX,
ゴルド,遊☆戯☆王デュエルモンスターズGX,
ネロ,遊☆戯☆王デュエルモンスターズGX,
バーガンディ,遊☆戯☆王デュエルモンスターズGX,
クラレット,遊☆戯☆王デュエルモンスターズGX,
コザッキー,遊☆戯☆王デュエルモンスターズGX,
カオス・ソーサラー,遊☆戯☆王デュエルモンスターズGX,
ガーディアン・バオウ,遊☆戯☆王デュエルモンスターズGX,
スカルビショップ,遊☆戯☆王デュエルモンスターズGX,
黒魔術師,遊☆戯☆王デュエルモンスターズGX,
海神の巫女,遊☆戯☆王デュエルモンスターズGX,
冥界の番人,遊☆戯☆王デュエルモンスターズGX,
前田 熊蔵（まえだ くまぞう）,遊☆戯☆王デュエルモンスターズGX,
万丈目 長作（まんじょうめ ちょうさく）,遊☆戯☆王デュエルモンスターズGX,
万丈目 正司（まんじょうめ しょうじ）,遊☆戯☆王デュエルモンスターズGX,
エドの父,遊☆戯☆王デュエルモンスターズGX,
オブライエン父,遊☆戯☆王デュエルモンスターズGX,
エックス,遊☆戯☆王デュエルモンスターズGX,
オージーン,遊☆戯☆王デュエルモンスターズGX,
カブキッド,遊☆戯☆王デュエルモンスターズGX,
ゲルゴ,遊☆戯☆王デュエルモンスターズGX,
マティマティカ,遊☆戯☆王デュエルモンスターズGX,
サンブレ・ゲレロ,遊☆戯☆王デュエルモンスターズGX,
ソムリエ・パーカー,遊☆戯☆王デュエルモンスターズGX,
DD,遊☆戯☆王デュエルモンスターズGX,
ドクターコレクター,遊☆戯☆王デュエルモンスターズGX,
ゴリ介（ゴリすけ）,遊☆戯☆王デュエルモンスターズGX,
SAL,遊☆戯☆王デュエルモンスターズGX,
国崎 康介（くにさき こうすけ）,遊☆戯☆王デュエルモンスターズGX,
アナシス,遊☆戯☆王デュエルモンスターズGX,
光雄（みつお）,遊☆戯☆王デュエルモンスターズGX,
光の宇宙人（ひかりのうちゅうじん）,遊☆戯☆王デュエルモンスターズGX,
モンキー猿山（モンキーさるやま）,遊☆戯☆王デュエルモンスターズGX,
マッドドッグ犬飼（マッドドッグいぬかい）,遊☆戯☆王デュエルモンスターズGX,
アリス,遊☆戯☆王デュエルモンスターズGX,
リンド,遊☆戯☆王デュエルモンスターズGX,
フランツ,遊☆戯☆王デュエルモンスターズGX,
アルベルト・ツバインシュタイン,遊☆戯☆王デュエルモンスターズGX,
プロフェッサー・コブラ,遊☆戯☆王デュエルモンスターズGX,
リック,遊☆戯☆王デュエルモンスターズGX,
ギース・ハント,遊☆戯☆王デュエルモンスターズGX,
カレン,遊☆戯☆王デュエルモンスターズGX,
司令官/エコー,遊☆戯☆王デュエルモンスターズGX,
オサム,遊☆戯☆王デュエルモンスターズGX,
猪爪 誠（いのつめ まこと）,遊☆戯☆王デュエルモンスターズGX,
エメラルダ,遊☆戯☆王デュエルモンスターズGX,
コステロ,遊☆戯☆王デュエルモンスターズGX,
マイク,遊☆戯☆王デュエルモンスターズGX,
ミスターT,遊☆戯☆王デュエルモンスターズGX,
ツトム,遊☆戯☆王デュエルモンスターズGX,
ハネクリボー,遊☆戯☆王デュエルモンスターズGX,
おジャマ・イエロー,遊☆戯☆王デュエルモンスターズGX,
おジャマ・グリーン,遊☆戯☆王デュエルモンスターズGX,
おジャマ・ブラック,遊☆戯☆王デュエルモンスターズGX,
人造人間-サイコ・ショッカー,遊☆戯☆王デュエルモンスターズGX,
墓守の長,遊☆戯☆王デュエルモンスターズGX,
サラ,遊☆戯☆王デュエルモンスターズGX,
カイバーマン,遊☆戯☆王デュエルモンスターズGX,
ゴーグ,遊☆戯☆王デュエルモンスターズGX,
クリフ,遊☆戯☆王デュエルモンスターズGX,
ミーネ,遊☆戯☆王デュエルモンスターズGX,
チック,遊☆戯☆王デュエルモンスターズGX,
ブラック・マジシャン・ガール,遊☆戯☆王デュエルモンスターズGX,
死神（しにがみ）,遊☆戯☆王デュエルモンスターズGX,
ジェリービーンズマン,遊☆戯☆王デュエルモンスターズGX,
オネスト,遊☆戯☆王デュエルモンスターズGX,
武藤 遊戯（むとう ゆうぎ）,遊☆戯☆王デュエルモンスターズGX,
武藤 双六（むとう すごろく）,遊☆戯☆王デュエルモンスターズGX,
海馬 瀬人（かいば せと）,遊☆戯☆王デュエルモンスターズGX,
磯野（いその）,遊☆戯☆王デュエルモンスターズGX,
ペガサス・J・クロフォード,遊☆戯☆王デュエルモンスターズGX,
迷宮兄弟（めいきゅうきょうだい）,遊☆戯☆王デュエルモンスターズGX,
セオドア・イワラオス,遊☆戯☆王デュエルモンスターズGX,
不動 遊星（ふどう ゆうせい）,遊☆戯☆王5D's,35
ジャック・アトラス,遊☆戯☆王5D's,
クロウ・ホーガン,遊☆戯☆王5D's,
十六夜 アキ（いざよい アキ）,遊☆戯☆王5D's,
龍亞（るあ）,遊☆戯☆王5D's,
龍可（るか）,遊☆戯☆王5D's,
ブルーノ,遊☆戯☆王5D's,
ナーヴ,遊☆戯☆王5D's,
タカ,遊☆戯☆王5D's,
ブリッツ,遊☆戯☆王5D's,
ラリー・ドーソン,遊☆戯☆王5D's,
マーサ,遊☆戯☆王5D's,
雑賀（さいが）,遊☆戯☆王5D's,
ギンガ、タイガ、ダイチ、ヒカリ、ココロ,遊☆戯☆王5D's,
ロバート・ピアスン,遊☆戯☆王5D's,
ボルガー,遊☆戯☆王5D's,
レクス・ゴドウィン,遊☆戯☆王5D's,
イェーガー,遊☆戯☆王5D's,
阿久津（あくつ）,遊☆戯☆王5D's,
牛尾 哲（うしお てつ）,遊☆戯☆王5D's,
狭霧 深影（さぎり みかげ）,遊☆戯☆王5D's,
風馬 走一（かざま そういち）,遊☆戯☆王5D's,
ルドガー・ゴドウィン,遊☆戯☆王5D's,
ディマク,遊☆戯☆王5D's,
鬼柳 京介（きりゅう きょうすけ）,遊☆戯☆王5D's,
カーリー渚（カーリーなぎさ）,遊☆戯☆王5D's,
ミスティ・ローラ,遊☆戯☆王5D's,
ボマー,遊☆戯☆王5D's,
不動博士（ふどう はかせ）,遊☆戯☆王5D's,
不動夫人,遊☆戯☆王5D's,
十六夜 英雄（いざよい ひでお）,遊☆戯☆王5D's,
十六夜 節子（いざよい せつこ）,遊☆戯☆王5D's,
エンシェント・フェアリー・ドラゴン,遊☆戯☆王5D's,
クリボン,遊☆戯☆王5D's,
トルンカ,遊☆戯☆王5D's,
レグルス,遊☆戯☆王5D's,
猿魔王ゼーマン（えんまおうゼーマン）,遊☆戯☆王5D's,
マルコム,遊☆戯☆王5D's,
ラモン,遊☆戯☆王5D's,
ロットン,遊☆戯☆王5D's,
バーバラ,遊☆戯☆王5D's,
ウェスト,遊☆戯☆王5D's,
ニコ,遊☆戯☆王5D's,
セルジオ,遊☆戯☆王5D's,
アンドレ,遊☆戯☆王5D's,
ブレオ,遊☆戯☆王5D's,
ジャン,遊☆戯☆王5D's,
ヘルマン,遊☆戯☆王5D's,
ニコラス,遊☆戯☆王5D's,
ハンス,遊☆戯☆王5D's,
林 吉蔵（はやし よしぞう）,遊☆戯☆王5D's,
谷川 甚兵衛（たにがわ じんべえ）,遊☆戯☆王5D's,
山下 太郎（やました たろう）,遊☆戯☆王5D's,
ドラガン,遊☆戯☆王5D's,
ブレイブ,遊☆戯☆王5D's,
ハラルド,遊☆戯☆王5D's,
ゾーン （Z-ONE）,遊☆戯☆王5D's,
アポリア,遊☆戯☆王5D's,
アンチノミー（ブルーノ）,遊☆戯☆王5D's,
パラドックス,遊☆戯☆王5D's,
プラシド,遊☆戯☆王5D's,
ルチアーノ,遊☆戯☆王5D's,
ホセ,遊☆戯☆王5D's,
炎城 ムクロ（えんじょう むくろ）,遊☆戯☆王5D's,
MC,遊☆戯☆王5D's,
ディヴァイン,遊☆戯☆王5D's,
矢薙 典膳（やなぎ てんぜん）,遊☆戯☆王5D's,
氷室 仁（ひむろ じん）,遊☆戯☆王5D's,
鷹栖（たかす）,遊☆戯☆王5D's,
早野 天兵（はやの てんぺい）,遊☆戯☆王5D's,
アンジェラ,遊☆戯☆王5D's,
ゾラ,遊☆戯☆王5D's,
レオ,遊☆戯☆王5D's,
ステファニー,遊☆戯☆王5D's,
ゴースト,遊☆戯☆王5D's,
ディアブロ,遊☆戯☆王5D's,
偽ジャック,遊☆戯☆王5D's,
シェリー・ルブラン,遊☆戯☆王5D's,
ミゾグチ,遊☆戯☆王5D's,
クラーク・スミス,遊☆戯☆王5D's,
九十九 遊馬（つくも ゆうま）,遊☆戯☆王ZEXAL,35
アストラル,遊☆戯☆王ZEXAL,
観月 小鳥（みづき ことり）,遊☆戯☆王ZEXAL,
武田 鉄男（たけだ てつお）,遊☆戯☆王ZEXAL,
等々力 孝（とどろき たかし）,遊☆戯☆王ZEXAL,
表裏 徳之助（おもてうら とくのすけ,遊☆戯☆王ZEXAL,
キャッシー,遊☆戯☆王ZEXAL,
神代 凌牙（かみしろ りょうが）,遊☆戯☆王ZEXAL,
天城 カイト（てんじょう カイト）,遊☆戯☆王ZEXAL,
九十九 明里（つくも あかり）,遊☆戯☆王ZEXAL,
九十九 春（つくも はる）,遊☆戯☆王ZEXAL,
九十九 一馬（つくも かずま）,遊☆戯☆王ZEXAL,
九十九 未来（つくも みらい）,遊☆戯☆王ZEXAL,
