chara,title,
鬼瓦 陸士郎（おにがわら りくしろう）,陸上防衛隊まおちゃん,
築島 空次郎（つきしま そらじろう）,陸上防衛隊まおちゃん,
アーダルベルト・フォン・丸山（アーダルベルト・フォン・まるやま）,陸上防衛隊まおちゃん,
宙 ゆり子（おおぞら ゆりこ）,陸上防衛隊まおちゃん,
宇 ちなみ（のき ちなみ）,陸上防衛隊まおちゃん,
浦島 けーのすけ（うらしま けーのすけ）,陸上防衛隊まおちゃん,
七瀬川 ナナ（ななせがわ ナナ）,陸上防衛隊まおちゃん,
陸・空・海のオペレーター,陸上防衛隊まおちゃん,
三田 舞子（みた まいこ）,陸上防衛隊まおちゃん,
難波 三緒（なにわ みお）,陸上防衛隊まおちゃん,
徳川 徳三郎（とくがわ とくさぶろう）,陸上防衛隊まおちゃん,
尾沢 カズキ（おざわ カズキ）,陸上防衛隊まおちゃん,
上原 絵里（うえはら えり）,陸上防衛隊まおちゃん,
相川 郁美（あいかわ いくみ）,陸上防衛隊まおちゃん,
築島 空子（つきしま そらこ / くうこ）,陸上防衛隊まおちゃん,
キャロル・キャメロン,陸上防衛隊まおちゃん,
鬼瓦 陸吉（おにがわら りくきち）,陸上防衛隊まおちゃん,
鬼瓦 国子（おにがわら くにこ）,陸上防衛隊まおちゃん,
首相,陸上防衛隊まおちゃん,
素敵 一郎（すてき いちろう）,陸上防衛隊まおちゃん,
銀河大王（ぎんがだいおう）,陸上防衛隊まおちゃん,
小大王（こだいおう）,陸上防衛隊まおちゃん,
菊一文字参号（きくいちもんじさんごう）,陸上防衛隊まおちゃん,
かすがの さくら,陸上防衛隊まおちゃん,
雉原ちか（きじはら ちか）,陸上防衛隊まおちゃん,
内原理保（うちはら りほ）,陸上防衛隊まおちゃん,
太郎（たろう）,陸上防衛隊まおちゃん,
大橋ラナ（おおはし ラナ）,陸上防衛隊まおちゃん,
盛舷徳（さかり げんとく）,陸上防衛隊まおちゃん,
春（ハル）、夏（ナツ）、冬（トウ）,陸上防衛隊まおちゃん,
羊型エイリアン（名称不明）,陸上防衛隊まおちゃん,
クロちゃん,陸上防衛隊まおちゃん,
作戦部長,陸上防衛隊まおちゃん,
百竜（ひゃくりゅう）,陸上防衛隊まおちゃん,
オメガ,陸上防衛隊まおちゃん,
千代倉ほたる（ちよくら ほたる）,陸上防衛隊まおちゃん,
月島（つきしま）,陸上防衛隊まおちゃん,
宮川あつし（みやがわあつし）,リコーダーとランドセル,40
宮川あつみ（みやがわあつみ）,リコーダーとランドセル,
高橋沙夜（たかはしさよ）,リコーダーとランドセル,
小林マコト,リコーダーとランドセル,
吉岡先輩,リコーダーとランドセル,
吉岡先輩の兄,リコーダーとランドセル,
あつみの同級生A（仮）,リコーダーとランドセル,
あつみの同級生B（仮）,リコーダーとランドセル,
バスケ部の先輩たち,リコーダーとランドセル,
副島ヒナ（そえじまひな/ヒナちゃん）,リコーダーとランドセル,
ヒナちゃんのママ,リコーダーとランドセル,
ヒナちゃんのパパ,リコーダーとランドセル,
テツヤ,リコーダーとランドセル,
タクミ,リコーダーとランドセル,
盛山ふたみ（もりやまふたみ）,リコーダーとランドセル,
牧村先生,リコーダーとランドセル,
教頭先生,リコーダーとランドセル,
川内先生,リコーダーとランドセル,
愛田先生,リコーダーとランドセル,
タケ兄,リコーダーとランドセル,
あつし・あつみの父,リコーダーとランドセル,
あつし・あつみの母,リコーダーとランドセル,
なつみ姉,リコーダーとランドセル,
あつみ・あつしの祖母,リコーダーとランドセル,
タケ兄の母,リコーダーとランドセル,
木島さん,リコーダーとランドセル,
三浦さん,リコーダーとランドセル,
青野さん,リコーダーとランドセル,
西村さん,リコーダーとランドセル,
森田 真由,リコーダーとランドセル,
松坂 花,リコーダーとランドセル,
ニコレッタ,リストランテ・パラディーゾ,40
サント・クラウディオ・パラディーゾ,リストランテ・パラディーゾ,
ルチアーノ・デ・ルーカ,リストランテ・パラディーゾ,
ヴィート,リストランテ・パラディーゾ,
ジャン・ルイージ・オルシーニ,リストランテ・パラディーゾ,
フリオ,リストランテ・パラディーゾ,
テオ,リストランテ・パラディーゾ,
オルガ,リストランテ・パラディーゾ,
ガブリエッラ,リストランテ・パラディーゾ,
ロレンツォ,リストランテ・パラディーゾ,
ヴァンナ,リストランテ・パラディーゾ,
マルツィオ,リストランテ・パラディーゾ,
フランチェスコ,リストランテ・パラディーゾ,
マルゲリータ,リストランテ・パラディーゾ,
岩城りぜる,りぜるまいん,40
岩城友紀,りぜるまいん,
聖本あおい,りぜるまいん,
鳳凰院龍之介,りぜるまいん,
八千草響子,りぜるまいん,
井端菜摘,りぜるまいん,
パパA、パパB、パパC,りぜるまいん,
はるか,りぜるまいん,
胡桃,りぜるまいん,
舞子,りぜるまいん,
ママA、ママB、ママC,りぜるまいん,
岩城真理子,りぜるまいん,
岩城憲司,りぜるまいん,
犬吉 / 元気,りぜるまいん,
翔,りぜるまいん,
るくす / ろべりあ / らんらん / れいちぇら,りぜるまいん,
アッコ / アツコ・カガリ（篝 敦子）,リトルウィッチアカデミア,40
ロッテ・ヤンソン,リトルウィッチアカデミア,
スーシィ・マンババラン,リトルウィッチアカデミア,
ダイアナ・キャベンディッシュ,リトルウィッチアカデミア,
アーシュラ先生,リトルウィッチアカデミア,
シャイニィシャリオ,リトルウィッチアカデミア,
アマンダ・オニール,リトルウィッチアカデミア,
コンスタンツェ,リトルウィッチアカデミア,
ヤスミンカ・アントネンコ,リトルウィッチアカデミア,
ハンナ・イングランド,リトルウィッチアカデミア,
バーバラ・パーカー,リトルウィッチアカデミア,
エイブリー,リトルウィッチアカデミア,
ワンガリ,リトルウィッチアカデミア,
アイシャ,リトルウィッチアカデミア,
アイラ,リトルウィッチアカデミア,
アリス,リトルウィッチアカデミア,
イライザ,リトルウィッチアカデミア,
エリカ,リトルウィッチアカデミア,
エレノア,リトルウィッチアカデミア,
フランシーン,リトルウィッチアカデミア,
ブリジット,リトルウィッチアカデミア,
テオドラ,リトルウィッチアカデミア,
ドロテア,リトルウィッチアカデミア,
ニーナ,リトルウィッチアカデミア,
ミッシェル,リトルウィッチアカデミア,
リー・ナ,リトルウィッチアカデミア,
ホルブルック校長,リトルウィッチアカデミア,
フィネラン,リトルウィッチアカデミア,
ネルソン,リトルウィッチアカデミア,
ルーキッチ,リトルウィッチアカデミア,
バドコック,リトルウィッチアカデミア,
パイシーズ,リトルウィッチアカデミア,
クロワ・メリディエス,リトルウィッチアカデミア,
老教師,リトルウィッチアカデミア,
ミノタウロス,リトルウィッチアカデミア,
いにしえの竜,リトルウィッチアカデミア,
ブラウニー,リトルウィッチアカデミア,
トーマス,リトルウィッチアカデミア,
トーマスの仲間,リトルウィッチアカデミア,
市長,リトルウィッチアカデミア,
古の巨人,リトルウィッチアカデミア,
魔法道具屋の店員,リトルウィッチアカデミア,
アナベル・クレム,リトルウィッチアカデミア,
ファフニール,リトルウィッチアカデミア,
アンドリュー・ハンブリッジ,リトルウィッチアカデミア,
ポール・ハンブリッジ伯爵,リトルウィッチアカデミア,
フランク,リトルウィッチアカデミア,
ホルブルック氏,リトルウィッチアカデミア,
ブラックウェル,リトルウィッチアカデミア,
ボブ、マイケル、ジョン,リトルウィッチアカデミア,
ハンブリッジ家の執事,リトルウィッチアカデミア,
マジョリン,リトルウィッチアカデミア,
ウラル女史,リトルウィッチアカデミア,
ドーリン大臣,リトルウィッチアカデミア,
ロッテのパパ,リトルウィッチアカデミア,
ロッテのママ,リトルウィッチアカデミア,
ヤンネ,リトルウィッチアカデミア,
イエティ,リトルウィッチアカデミア,
ニコラス,リトルウィッチアカデミア,
ルイス・ブラックウェル,リトルウィッチアカデミア,
バーナデット・キャベンディッシュ,リトルウィッチアカデミア,
アンナ,リトルウィッチアカデミア,
ダリル,リトルウィッチアカデミア,
メリル / マリル,リトルウィッチアカデミア,
カーター,リトルウィッチアカデミア,
マネージャー,リトルウィッチアカデミア,
首相,リトルウィッチアカデミア,
ウッドワード,リトルウィッチアカデミア,
賢者ベアトリクス,リトルウィッチアカデミア,
レムりん,リトルウィッチアカデミア,
カイ,リトルウィッチアカデミア,
詐欺師の老人,リトルウィッチアカデミア,
スーシィの母,リトルウィッチアカデミア,
ガーリィ / サービィ,リトルウィッチアカデミア,
マリト・マンババラン,リトルウィッチアカデミア,
ロッテの母,リトルウィッチアカデミア,
名前の出てない生徒たち（ エイブリー / メアリー / アリス / マリア / リタ / シャオイー / アイラ / レイチェル ）,リトルウィッチアカデミア,
ミナヅキユート,リトルウィッチアカデミア,
校長,リトルウィッチアカデミア,
女神像から現れた魔女（正式名称不明）,リトルウィッチアカデミア,
アマンダ / コンスタンツェ / ヤスミンカ,リトルウィッチアカデミア,
ロッテの祖母,リトルウィッチアカデミア,
ラムザ,リトルウィッチアカデミア,
ホウキレース対戦校の生徒たち,リトルウィッチアカデミア,
シーフラ,リトルウィッチアカデミア,
アラン,リトルウィッチアカデミア,
フォエラス,リトルウィッチアカデミア,
アイリーン,リトルウィッチアカデミア,
アメリア,リトルウィッチアカデミア,
アビゲイル,リトルウィッチアカデミア,
アルマ,リトルウィッチアカデミア,
イザベル,リトルウィッチアカデミア,
イレーネ,リトルウィッチアカデミア,
ヴェロチカ,リトルウィッチアカデミア,
エスター,リトルウィッチアカデミア,
エルフリーデ,リトルウィッチアカデミア,
エルザ,リトルウィッチアカデミア,
カーチャ,リトルウィッチアカデミア,
カタリーナ,リトルウィッチアカデミア,
ガリー,リトルウィッチアカデミア,
カルメン,リトルウィッチアカデミア,
クロエ,リトルウィッチアカデミア,
ケイティ,リトルウィッチアカデミア,
サラ・ベルナール,リトルウィッチアカデミア,
シャオイー,リトルウィッチアカデミア,
ジュリエッタ,リトルウィッチアカデミア,
ソラ,リトルウィッチアカデミア,
デイジー,リトルウィッチアカデミア,
テレサ,リトルウィッチアカデミア,
ビアンカ,リトルウィッチアカデミア,
ビーチェ,リトルウィッチアカデミア,
ヒルダ,リトルウィッチアカデミア,
プリシラ,リトルウィッチアカデミア,
ブレア,リトルウィッチアカデミア,
ヘザー,リトルウィッチアカデミア,
ヘンリエッタ,リトルウィッチアカデミア,
マリア,リトルウィッチアカデミア,
メアリー,リトルウィッチアカデミア,
モリー・マッキンタイア,リトルウィッチアカデミア,
ラジャニ,リトルウィッチアカデミア,
ラシュミ,リトルウィッチアカデミア,
リタ,リトルウィッチアカデミア,
レイチェル,リトルウィッチアカデミア,
ロージー,リトルウィッチアカデミア,
ヨアンナ,リトルウィッチアカデミア,
キンバリー,リトルウィッチアカデミア,
ヴェルデ・シダリーサ,リトルウィッチアカデミア,
バルサ・ミ・コス（ミバーバ）,リトルウィッチアカデミア,
ジジ・デルヴィーニュ,リトルウィッチアカデミア,
リンリン,リトルウィッチアカデミア,
キャサリン,リトルウィッチアカデミア,
シキ,リトルウィッチアカデミア,
ジャンヌ,リトルウィッチアカデミア,
マリアンヌ （マリ）,リトルウィッチアカデミア,
ケルベロス,リトルウィッチアカデミア,
巨大女王アリ“マザーアント”,リトルウィッチアカデミア,
ディバインドラゴン,リトルウィッチアカデミア,
グラントレント,リトルウィッチアカデミア,
コカトリス,リトルウィッチアカデミア,
マンドレイク,リトルウィッチアカデミア,
マタンゴ,リトルウィッチアカデミア,
トレント,リトルウィッチアカデミア,
ナチュラルスライム,リトルウィッチアカデミア,
トゲツキカナブン,リトルウィッチアカデミア,
ヒトツキカブト,リトルウィッチアカデミア,
シザースタッグ,リトルウィッチアカデミア,
直枝 理樹（なおえ りき）,リトルバスターズ!,40
棗 鈴（なつめ りん）,リトルバスターズ!,
棗 恭介（なつめ きょうすけ）,リトルバスターズ!,
井ノ原 真人（いのはら まさと）,リトルバスターズ!,
宮沢 謙吾（みやざわ けんご）,リトルバスターズ!,
神北 小毬（かみきた こまり）,リトルバスターズ!,
来ヶ谷 唯湖（くるがや ゆいこ）,リトルバスターズ!,
三枝 葉留佳（さいぐさ はるか）,リトルバスターズ!,
能美 クドリャフカ（のうみ くどりゃふか / Кудрявка Номи / Kudrjavka Nomi）,リトルバスターズ!,
西園 美魚（にしぞの みお）,リトルバスターズ!,
西園 美鳥（にしぞの みどり）,リトルバスターズ!,
二木 佳奈多（ふたき かなた）,リトルバスターズ!,
笹瀬川 佐々美（ささせがわ ささみ）,リトルバスターズ!,
朱鷺戸 沙耶（ときど さや）,リトルバスターズ!,
古式 みゆき（こしき みゆき）,リトルバスターズ!,
あーちゃん先輩,リトルバスターズ!,
杉並 睦実（すぎなみ むつみ）,リトルバスターズ!,
渡辺 咲子（わたなべ さきこ）、川越 令（かわごえ れい）、中村 由香里（なかむら ゆかり）,リトルバスターズ!,
高宮（たかみや）、勝沢（かつさわ）、山崎（やまざき）,リトルバスターズ!,
伊藤（いとう）,リトルバスターズ!,
相川（あいかわ）,リトルバスターズ!,
遠藤（えんどう）,リトルバスターズ!,
神北 小次郎（かみきた こじろう）,リトルバスターズ!,
神北 拓也（かみきた たくや）,リトルバスターズ!,
三枝 晶（さいぐさ しょう）,リトルバスターズ!,
チェルヌシカ,リトルバスターズ!,
イワン,リトルバスターズ!,
亜美（あみ）、由美（ゆみ）,リトルバスターズ!,
太郎（たろう）、二郎（じろう）,リトルバスターズ!,
ピーちゃん,リトルバスターズ!,
ドルジ,リトルバスターズ!,
サファイア,リボンの騎士,40
チンク,リボンの騎士,
フランツ・チャーミング,リボンの騎士,
王様,リボンの騎士,
王妃,リボンの騎士,
ジュラルミン大公,リボンの騎士,
プラスチック,リボンの騎士,
ナイロン卿,リボンの騎士,
うらなり博士,リボンの騎士,
ばあや,リボンの騎士,
ガリゴリ,リボンの騎士,
魔王メフィスト,リボンの騎士,
ヘケート,リボンの騎士,
ガマー,リボンの騎士,
ヘル夫人,リボンの騎士,
ブラッド,リボンの騎士,
ビーナス,リボンの騎士,
エロース,リボンの騎士,
ウーロン候,リボンの騎士,
フリーベ,リボンの騎士,
エックス,リボンの騎士,
九頭竜 八一（くずりゅう やいち）,りゅうおうのおしごと!,40
雛鶴 あい（ひなつる あい）,りゅうおうのおしごと!,
空 銀子（そら ぎんこ）,りゅうおうのおしごと!,
清滝 鋼介（きよたき こうすけ）,りゅうおうのおしごと!,
清滝 桂香（きよたき けいか）,りゅうおうのおしごと!,
夜叉神 天衣（やしゃじん あい）,りゅうおうのおしごと!,
水越 澪（みずこし みお）,りゅうおうのおしごと!,
貞任 綾乃（さだとう あやの）,りゅうおうのおしごと!,
シャルロット・イゾアール,りゅうおうのおしごと!,
神鍋 歩夢（かんなべ あゆむ）,りゅうおうのおしごと!,
久留野 義経（くるの よしつね）,りゅうおうのおしごと!,
月光 聖市（つきみつ せいいち）,りゅうおうのおしごと!,
生石 充（おいし みつる）,りゅうおうのおしごと!,
山刀伐 尽（なたぎり じん）,りゅうおうのおしごと!,
篠窪 大志（しのくぼ たいし）,りゅうおうのおしごと!,
鳩待 覚（はとまち さとる）,りゅうおうのおしごと!,
於鬼頭 曜（おきと よう）,りゅうおうのおしごと!,
蔵王 達雄（ざおう たつお）,りゅうおうのおしごと!,
名人,りゅうおうのおしごと!,
月夜見坂 燎（つきよみざか りょう）,りゅうおうのおしごと!,
供御飯 万智（くぐい まち）,りゅうおうのおしごと!,
鵠（くぐい）,りゅうおうのおしごと!,
釈迦堂 里奈（しゃかんど りな）,りゅうおうのおしごと!,
祭神 雷（さいのかみ いか）,りゅうおうのおしごと!,
鹿路庭 珠代（ろくろば たまよ）,りゅうおうのおしごと!,
花立 薊（はなだち あざみ）,りゅうおうのおしごと!,
岳滅鬼 翼（がくめき つばさ）,りゅうおうのおしごと!,
焙烙 和美（ほうらく かずみ）,りゅうおうのおしごと!,
杓子 巴（しゃくし ともえ）,りゅうおうのおしごと!,
左右口 翠（うばぐち みどり）,りゅうおうのおしごと!,
粥新田 麗（かゆにた れい）,りゅうおうのおしごと!,
旗立 朝日（はたたち あさひ）,りゅうおうのおしごと!,
鞨鼓林 すゞ（かっこばやし すず）,りゅうおうのおしごと!,
香酔 千（こうずい せん）,りゅうおうのおしごと!,
鏡州 飛馬（かがみず ひうま）,りゅうおうのおしごと!,
椚 創多（くぬぎ そうた）,りゅうおうのおしごと!,
辛香 将司（からこ しょうじ）,りゅうおうのおしごと!,
登龍 花蓮（のぼりょう かれん）,りゅうおうのおしごと!,
坂梨 澄人（さかなし すみと）,りゅうおうのおしごと!,
雛鶴 亜希奈（ひなつる あきな）,りゅうおうのおしごと!,
雛鶴 隆（ひなつる たかし）,りゅうおうのおしごと!,
神鍋 馬莉愛（かんなべ まりあ）,りゅうおうのおしごと!,
男鹿 ささり（おが ささり）,りゅうおうのおしごと!,
夜叉神 弘天（やしゃじん こうてん）,りゅうおうのおしごと!,
池田 晶（いけだ あきら）,りゅうおうのおしごと!,
生石 飛鳥（おいし あすか）,りゅうおうのおしごと!,
本因坊 秀埋（ほんいんぼう しゅうまい）,りゅうおうのおしごと!,
竹内 美羽（たけうち みはね）,りゅうおうのおしごと!,
鬼沢 談（おにざわ だん）,りゅうおうのおしごと!,
明石 圭（あかし きよし）,りゅうおうのおしごと!,
八真 重護（やま じゅうご）,龍ヶ嬢七々々の埋蔵金,40
龍ヶ嬢 七々々（りゅうがじょう ななな）,龍ヶ嬢七々々の埋蔵金,
壱級 天災（いっきゅう てんさい）,龍ヶ嬢七々々の埋蔵金,
星埜 ダルク（ほしの ダルク）,龍ヶ嬢七々々の埋蔵金,
唯我 一心（ゆいが いっしん）,龍ヶ嬢七々々の埋蔵金,
茨 夕（いばら ゆう）,龍ヶ嬢七々々の埋蔵金,
徒然 影虎（つれづれ かげとら）,龍ヶ嬢七々々の埋蔵金,
今生 霞（こんじょう かすみ）,龍ヶ嬢七々々の埋蔵金,
戦場 緋夜（いくさば ひいよ）,龍ヶ嬢七々々の埋蔵金,
真田 文香,龍ヶ嬢七々々の埋蔵金,
不破衣都奈,龍ヶ嬢七々々の埋蔵金,
夢路 百合香（ゆめじ ゆりか）,龍ヶ嬢七々々の埋蔵金,
真田 弾（さなだ はじき）,龍ヶ嬢七々々の埋蔵金,
駿河 綾（するが あや）,龍ヶ嬢七々々の埋蔵金,
八真 総護（やま そうご）,龍ヶ嬢七々々の埋蔵金,
不義 雪姫（ふぎ ゆきひめ）,龍ヶ嬢七々々の埋蔵金,
椴松 鷲（とどまつ しゅう）,龍ヶ嬢七々々の埋蔵金,
八真 空音（やま くのん）,龍ヶ嬢七々々の埋蔵金,
一鶴 春秋（いっかく しゅんじゅう）,龍ヶ嬢七々々の埋蔵金,
双葉 才兎（ふたば さいと）,龍ヶ嬢七々々の埋蔵金,
黒須 参差（くろす さんさ）,龍ヶ嬢七々々の埋蔵金,
真幌 肆季（まぽろ しき）,龍ヶ嬢七々々の埋蔵金,
華鏡 伍月（かきょう うづき）,龍ヶ嬢七々々の埋蔵金,
睦巳 狛（むつみ こま）,龍ヶ嬢七々々の埋蔵金,
神流 瑠璃（かんな るり）,龍ヶ嬢七々々の埋蔵金,
一ツ橋 悠也（ひとつばし ゆうや）,龍ヶ嬢七々々の埋蔵金,
一条 彼方（いちじょう かなた）,龍ヶ嬢七々々の埋蔵金,
独呂 弥七 （どくろ やひち）,龍ヶ嬢七々々の埋蔵金,
野々宮 姫子（ののみや ひめこ）,龍ヶ嬢七々々の埋蔵金,
穂波 清海（ほなみ きよみ）,龍ヶ嬢七々々の埋蔵金,
大間 大工郎（おおま だいくろう）,龍ヶ嬢七々々の埋蔵金,
辻深 鉄之進（つじみ てつのしん）,龍ヶ嬢七々々の埋蔵金,
吉野 咲希（よしの さき）,龍ヶ嬢七々々の埋蔵金,
神流 キラ（かんな キラ）,龍ヶ嬢七々々の埋蔵金,
仁志 亜澄（にし あすみ）,龍ヶ嬢七々々の埋蔵金,
天城 大聖（あまぎ たいせい）,龍ヶ嬢七々々の埋蔵金,
忌野 操（いまわの みさお）,龍ヶ嬢七々々の埋蔵金,
岸谷 雅彰（きしたに まさあき）,龍ヶ嬢七々々の埋蔵金,
ナイトハルト・D・ポルナレフ,龍ヶ嬢七々々の埋蔵金,
大木 黒子（おおき くろこ）,龍ヶ嬢七々々の埋蔵金,
ネガカナ,龍ヶ嬢七々々の埋蔵金,
大島 奈津（おおしま なつ）,龍ヶ嬢七々々の埋蔵金,
角野 悟（かどの さとる）,龍ヶ嬢七々々の埋蔵金,
桧野 由美,龍ヶ嬢七々々の埋蔵金,
岬 かもめ,龍ヶ嬢七々々の埋蔵金,
如月 静香,龍ヶ嬢七々々の埋蔵金,
横田 博,龍ヶ嬢七々々の埋蔵金,
大輪田 太志（おおわだ ふとし）,龍ヶ嬢七々々の埋蔵金,
ケテケテ,龍ヶ嬢七々々の埋蔵金,
華蝶 揚羽（かちょう あげは）,龍ヶ嬢七々々の埋蔵金,
乾（いぬい）・呂戸（ろと）・浜路（はまじ）,龍ヶ嬢七々々の埋蔵金,
中島 華絵（なかじま はなえ）,龍ヶ嬢七々々の埋蔵金,
バアル,龍ヶ嬢七々々の埋蔵金,
石神 霧夜（いしがみ きりよ）,龍ヶ嬢七々々の埋蔵金,
不動明 葉奈（ふどうみょう はな）,龍ヶ嬢七々々の埋蔵金,
伏見 妃凜（ふしみ きりん）,龍ヶ嬢七々々の埋蔵金,
柊 スイナ（ひいらぎ すいな）,龍ヶ嬢七々々の埋蔵金,
木戸 隆（きど たかし）,龍ヶ嬢七々々の埋蔵金,
田辺 千里（たなべ せんり）,龍ヶ嬢七々々の埋蔵金,
大友 勝（おおとも まさる）,龍ヶ嬢七々々の埋蔵金,
三色 紅（みしな くれない） / ムスメレッド,流星戦隊ムスメット,40
三色 翠（みしな みどり） / ムスメグリーン,流星戦隊ムスメット,
三色 葵（みしな あおい） / ムスメブルー,流星戦隊ムスメット,
早乙女 シオン（さおとめ シオン） / オトメシアン,流星戦隊ムスメット,
早乙女 マルシア（さおとめ マルシア） / オトメマゼンタ,流星戦隊ムスメット,
早乙女 コウ（さおとめ コウ） / オトメイエロー,流星戦隊ムスメット,
岸田 博士（きしだ ひろし）,流星戦隊ムスメット,
色部 紫（しきべ むらさき）,流星戦隊ムスメット,
青錠 奈子（せいじょう なこ）,流星戦隊ムスメット,
白井 ヤマト（しらい ヤマト）,流星戦隊ムスメット,
モドキ,流星戦隊ムスメット,
ジョルジュ・フジミ,流星戦隊ムスメット,
中川 しのぶ（なかがわ しのぶ）,流星戦隊ムスメット,
六月 十三朗（むつき じゅうざぶろう）,流星戦隊ムスメット,
京乃まどか（きょうの まどか）,輪廻のラグランジェ,40
フィン・エ・ルド・スイ・ラフィンティ,輪廻のラグランジェ,
ムギナミ,輪廻のラグランジェ,
岩淵まちこ（いわぶち まちこ）,輪廻のラグランジェ,
野上さち（のがみ さち）,輪廻のラグランジェ,
近藤みち（こんどう みち）,輪廻のラグランジェ,
三木れいこ（みき れいこ）,輪廻のラグランジェ,
中泉ようこ（なかいずみ ようこ）,輪廻のラグランジェ,
中泉浩（なかいずみ ひろし）,輪廻のラグランジェ,
芹沢颯太（せりざわ そうた）,輪廻のラグランジェ,
田所正蔵（たどころ しょうぞう）,輪廻のラグランジェ,
渡部えり（わたべ えり）,輪廻のラグランジェ,
上原はるか（うえはら はるか）,輪廻のラグランジェ,
ジェイムズ・ロウ,輪廻のラグランジェ,
アステリア・リーザマリー・ド・ロシュフォール,輪廻のラグランジェ,
ラクス・レストリネ・ハ・キリウス,輪廻のラグランジェ,
ソフィロ・カリア・ロス・イゾ,輪廻のラグランジェ,
ダノン・シ・アレイ,輪廻のラグランジェ,
デ・メトリオ・ル・ユリカノ,輪廻のラグランジェ,
フィン・エ・ルド・シ・ディセルマイン,輪廻のラグランジェ,
バランス・T・モイド,輪廻のラグランジェ,
メイクン,輪廻のラグランジェ,
デ・メトリオ・ル・ヴィラジュリオ,輪廻のラグランジェ,
グラニア,輪廻のラグランジェ,
ロビン,レインボー戦隊ロビン,40
リリ,レインボー戦隊ロビン,
ベル,レインボー戦隊ロビン,
ペガサス,レインボー戦隊ロビン,
ウルフ,レインボー戦隊ロビン,
教授,レインボー戦隊ロビン,
ベンケイ,レインボー戦隊ロビン,
ポルト博士,レインボー戦隊ロビン,
すみ子,レインボー戦隊ロビン,
世界連邦長官,レインボー戦隊ロビン,
タイガー,レインボー戦隊ロビン,
パルタ皇帝,レインボー戦隊ロビン,
パルタ将軍,レインボー戦隊ロビン,
シーザー,レインボー戦隊ロビン,
ベラ,レインボー戦隊ロビン,
天海 響（あまみ ひびき）,レーカン!,40
井上 成美（いのうえ なるみ）,レーカン!,
上原 佳菜（うえはら かな）,レーカン!,
江角 京子（えすみ きょうこ）,レーカン!,
小川 真琴（おがわ まこと）,レーカン!,
山田 健太（やまだ けんた）,レーカン!,
天海 朝陽（あまみ あさひ）,レーカン!,
天海 夕陽（あまみ ゆうひ）,レーカン!,
山田 正輝（やまだ まさき）,レーカン!,
井上 勇希（いのうえ ゆうき）,レーカン!,
吉田（よしだ）,レーカン!,
守屋先生（もりやせんせい）,レーカン!,
田村（たむら）,レーカン!,
井上成美の母,レーカン!,
代返侍（だいへんざむらい）,レーカン!,
公園の地縛霊（こうえんのじばくれい）,レーカン!,
エロ猫（エロねこ）,レーカン!,
トイレの花子さん,レーカン!,
コギャル霊（コギャルれい）,レーカン!,
家庭科室の主,レーカン!,
成美の祖母,レーカン!,
メリーさん,レーカン!,
ステルス霊,レーカン!,
のぞき霊達,レーカン!,
秋葉軍団（正式名称不明）,レーカン!,
願いの鏡の霊,レーカン!,
不幸の黒猫,レーカン!,
先祖霊,レーカン!,
花菱 烈火（はなびし れっか）,烈火の炎,40
佐古下 柳（さこした やなぎ）,烈火の炎,
霧沢 風子（きりさわ ふうこ）,烈火の炎,
石島 土門（いしじま どもん）,烈火の炎,
水鏡 凍季也（みかがみ ときや）,烈火の炎,
小金井 薫（こがねい かおる）,烈火の炎,
陽炎（かげろう） / 影法師（かげほうし）,烈火の炎,
紅麗（くれい）,烈火の炎,
巡狂座（めぐり きょうざ）,烈火の炎,
螺閃（らせん）,烈火の炎,
雷覇（らいは）,烈火の炎,
磁生（じしょう）,烈火の炎,
音遠（ねおん）,烈火の炎,
幻獣朗（げんじゅうろう）,烈火の炎,
呪（のろい）,烈火の炎,
戒（かい）,烈火の炎,
命（みこと）,烈火の炎,
ジョーカー,烈火の炎,
石王（せきおう）,烈火の炎,
永井 木蓮（ながい もくれん）,烈火の炎,
三羽烏（さんばからす）,烈火の炎,
嘴丸（くちばしまる）,烈火の炎,
爪丸（つめまる）,烈火の炎,
羽丸（はねまる）,烈火の炎,
森川 願子（もりかわ がんこ） / プリメラ,烈火の炎,
形代 零蘭（かたしろ れいらん）,烈火の炎,
獅獣（しじゅう）,烈火の炎,
永井木蓮,烈火の炎,
砂倉 瑪瑙（さくら めのう）,烈火の炎,
亜希（あき）,烈火の炎,
魅希（みき）,烈火の炎,
魔元紗（まげんしゃ）,烈火の炎,
餓紗喰（がしゃくら）,烈火の炎,
月白（つきしろ）,烈火の炎,
火車丸（かしゃまる）,烈火の炎,
呪（ノロイ）,烈火の炎,
戒（カイ）,烈火の炎,
Jキーパー（ジェイキーパー）,烈火の炎,
空海（くうかい）,烈火の炎,
最澄（さいちょう）,烈火の炎,
藤丸（ふじまる）,烈火の炎,
大黒（だいこく）,烈火の炎,
南尾（みなみお）,烈火の炎,
夜子魯（やしろ）,烈火の炎,
骸悪（がいあ）,烈火の炎,
千鎖（ちぐさり）,烈火の炎,
架凛（かりん),烈火の炎,
子美（ねみ）,烈火の炎,
牛乃（うしの）,烈火の炎,
虎葉（とらは）,烈火の炎,
卯美（うみ）,烈火の炎,
辰子（たつこ）,烈火の炎,
里巳（さとみ）,烈火の炎,
亜馬樹（あまぎ）,烈火の炎,
羊子 （ようこ）,烈火の炎,
猿奈（えんな）,烈火の炎,
魅鳥（みどり）,烈火の炎,
