キャラクター,タイトル,
サイフリート・ヴァイス,超時空騎団サザンクロス,
サイモン二等兵,超時空騎団サザンクロス,
クラント / エディ一等兵,超時空騎団サザンクロス,
マリー・アンジェル（★）,超時空騎団サザンクロス,
パウル・ノードフ軍団長,超時空騎団サザンクロス,
デニス・ブラウン中尉,超時空騎団サザンクロス,
ジョージ・ルーカス少尉,超時空騎団サザンクロス,
ラーナ・イザビア（ラーナ・イザヴィア）（★）,超時空騎団サザンクロス,
クロード・レオン,超時空騎団サザンクロス,
ロルフ・エマーソン,超時空騎団サザンクロス,
"マーカス ""エース"" グリーン大佐",超時空騎団サザンクロス,
コクトー博士,超時空騎団サザンクロス,
ジョー・ヤザワ大佐,超時空騎団サザンクロス,
ロシェル・アントワーヌ大佐 / ベケット博士 / ルドルフ・クリーガー中佐,超時空騎団サザンクロス,
クロムウェル技術少佐,超時空騎団サザンクロス,
シモーヌ,超時空騎団サザンクロス,
ワイアット・モーラン首相 (Wyatt Moran),超時空騎団サザンクロス,
ジョルジュ・サリバン (Georges Sullivan),超時空騎団サザンクロス,
ミレーネ  (Mylene Sullivan),超時空騎団サザンクロス,
パイオン博士,超時空騎団サザンクロス,
ジル・リジーナ  (Jill Regina),超時空騎団サザンクロス,
アナウンサー,超時空騎団サザンクロス,
ギュンター・ラインハルト大将,超時空騎団サザンクロス,
ジョージ・ロンバル艦長（大佐）,超時空騎団サザンクロス,
ロバート少佐,超時空騎団サザンクロス,
ムジカ・ノヴァ、ムジエ・ノヴァ、ムゼル・ノヴァ,超時空騎団サザンクロス,
デス・デラ・デミ,超時空騎団サザンクロス,
ゾスマ・ゾスム・ゾスモ,超時空騎団サザンクロス,
スパルタス(Spartas),超時空騎団サザンクロス,
ローガン（Logan）,超時空騎団サザンクロス,
オーロラン（Auroran）,超時空騎団サザンクロス,
鷲崎 飛翔（わしざき ひしょう） / ライディーンイーグル,超者ライディーン,16
エース羽田（エース はねだ） / ライディーンコンドル,超者ライディーン,
鷹城 電光（たかぎ いかずち） / ライディーンホーク,超者ライディーン,
鳥飼 銀牙（とりかい ぎんが） / ライディーンアウル,超者ライディーン,
大鳥 疾風（おおとり はやて） / ライディーンファルコン,超者ライディーン,
南条 一夜（なんじょう かずや） / ライディーンクロウ,超者ライディーン,
カイル・ムーン / ライディーンアーザス,超者ライディーン,
椿 聖人（つばき まさと） / ライディーンフェニックス,超者ライディーン,
武者小路 藤丸（むしゃのこうじ ふじまる） / ライディーンダイノ,超者ライディーン,
海堂 忍武（かいどう しのぶ） / ライディーン・ブラッド,超者ライディーン,
天賀井 玲子（あまがい れいこ）,超者ライディーン,
ダニー・天賀井（ダニー・あまがい）,超者ライディーン,
鷲崎 つばさ（わしざき つばさ）,超者ライディーン,
鷲崎 まりえ（わしざき まりえ）,超者ライディーン,
宮坂 瑠璃（みやさか るり）,超者ライディーン,
宮坂 恵子（みやさか けいこ）,超者ライディーン,
西条 きらり（さいじょう　きらり）,超者ライディーン,
篠田 善太郎（しのだ ぜんたろう）,超者ライディーン,
織田 勇一（おだ ゆういち）,超者ライディーン,
山田 そら（やまだ そら）,超者ライディーン,
ライディーン・セイラ,超者ライディーン,
少女（第35話）,超者ライディーン,
少女の母親（第35話）,超者ライディーン,
少女（最終話）,超者ライディーン,
マリア,超者ライディーン,
提督,超者ライディーン,
セガワ,超者ライディーン,
ブラビ,超者ライディーン,
パオ,超者ライディーン,
トシオ（5歳）,超者ライディーン,
宮本 勝平（みやもと かっぺい）,超者ライディーン,
勝平の父,超者ライディーン,
たける,超者ライディーン,
たけるの母,超者ライディーン,
鳥飼 正義（とりかい せいぎ）,超者ライディーン,
疾風の父,超者ライディーン,
疾風の母,超者ライディーン,
リッキー,超者ライディーン,
ルーシュ・デ・モン / 神無 聖月（かんな せいげつ）,超者ライディーン,
エキドナ,超者ライディーン,
バーサーカー,超者ライディーン,
ミノタウロス,超者ライディーン,
キマイラ,超者ライディーン,
クラーケン,超者ライディーン,
ケルベロス,超者ライディーン,
オネイロス,超者ライディーン,
ワーウルフ,超者ライディーン,
ローレライ,超者ライディーン,
モスマン,超者ライディーン,
エレボス,超者ライディーン,
メデューサ,超者ライディーン,
ウェンデイゴ（スッピル監督）,超者ライディーン,
ワーム,超者ライディーン,
ヒドラ,超者ライディーン,
ウンディーネ,超者ライディーン,
ケルピー,超者ライディーン,
リーパー,超者ライディーン,
アバドン,超者ライディーン,
スペクター,超者ライディーン,
リザード,超者ライディーン,
ヴァンパイア,超者ライディーン,
バーゲスト,超者ライディーン,
オーク,超者ライディーン,
ライディーンイーグル,超者ライディーン,
ライディーンコンドル,超者ライディーン,
ライディーンホーク,超者ライディーン,
ライディーンアウル,超者ライディーン,
ライディーンファルコン,超者ライディーン,
ライディーンクロウ,超者ライディーン,
ライディーンアーザス,超者ライディーン,
ライディーンフェニックス,超者ライディーン,
ライディーンダイノ,超者ライディーン,
ライディーンブラッド,超者ライディーン,
ライディーンS（スペリオール）,超者ライディーン,
ゴッドライディーン,超者ライディーン,
ブラックゴッドライディーン,超者ライディーン,
ライディーン,超者ライディーン,
ゴッドフェザー,超者ライディーン,
ゾディアックオーブ,超者ライディーン,
超魔（ちょうま）,超者ライディーン,
藤原 忍（ふじわら しのぶ）,超獣機神ダンクーガ,16
結城 沙羅（ゆうき さら）,超獣機神ダンクーガ,
式部 雅人（しきぶ まさと）,超獣機神ダンクーガ,
司馬 亮（しば りょう）,超獣機神ダンクーガ,
ロス・イゴール,超獣機神ダンクーガ,
葉月 考太郎（はづき こうたろう）,超獣機神ダンクーガ,
ゲラール,超獣機神ダンクーガ,
クリス,超獣機神ダンクーガ,
スライ・ダンパー,超獣機神ダンクーガ,
リンダ 麻生,超獣機神ダンクーガ,
ケイ・ベックリン,超獣機神ダンクーガ,
早瀬 優（はやせ ゆう）,超獣機神ダンクーガ,
ドイル,超獣機神ダンクーガ,
アラン・イゴール,超獣機神ダンクーガ,
フランシス,超獣機神ダンクーガ,
速水（はやみ）,超獣機神ダンクーガ,
シド,超獣機神ダンクーガ,
ハシモト,超獣機神ダンクーガ,
マシュー,超獣機神ダンクーガ,
マキシム,超獣機神ダンクーガ,
敷島 麗美（しきしま れいみ）,超獣機神ダンクーガ,
ムゲ・ゾルバドス帝王,超獣機神ダンクーガ,
デスガイヤー将軍,超獣機神ダンクーガ,
ギルドローム将軍,超獣機神ダンクーガ,
ヘルマット将軍,超獣機神ダンクーガ,
シャピロ・キーツ,超獣機神ダンクーガ,
ルーナ・ロッサ,超獣機神ダンクーガ,
ビストール,超獣機神ダンクーガ,
ディオレ,超獣機神ダンクーガ,
アベル,超獣機神ダンクーガ,
ケイム,超獣機神ダンクーガ,
ローラ・サリバン,超獣機神ダンクーガ,
ダニエラ,超獣機神ダンクーガ,
結城 タケル（ゆうき タケル）、結城 アリサ（ゆうき アリサ）,超獣機神ダンクーガ,
式部 雅男（しきぶ まさお）,超獣機神ダンクーガ,
テッド・カイゲル,超獣機神ダンクーガ,
道那賀 小百合（みちなか さゆり）,超獣機神ダンクーガ,
マルテ,超獣機神ダンクーガ,
飛鷹 葵（ひだか あおい）,獣装機攻ダンクーガノヴァ,16
館華 くらら（たちばな くらら）,獣装機攻ダンクーガノヴァ,
加門 朔哉（かもん さくや）,獣装機攻ダンクーガノヴァ,
ジョニー・バーネット,獣装機攻ダンクーガノヴァ,
エイーダ・ロッサ,獣装機攻ダンクーガノヴァ,
ルゥ・リルリ,獣装機攻ダンクーガノヴァ,
セイミー,獣装機攻ダンクーガノヴァ,
田中,獣装機攻ダンクーガノヴァ,
F.S.,獣装機攻ダンクーガノヴァ,
WILL,獣装機攻ダンクーガノヴァ,
イザベル・クロンカイト,獣装機攻ダンクーガノヴァ,
ウラジミール,獣装機攻ダンクーガノヴァ,
クライン・サンドマン,獣装機攻ダンクーガノヴァ,
ムーンWILL,獣装機攻ダンクーガノヴァ,
天空侍 斗牙（てんくうじ とうが）,超重神グラヴィオン,16
紅 エイジ（しぐれ エイジ）,超重神グラヴィオン,
城 琉菜（ぐすく るな）,超重神グラヴィオン,
ミヅキ・立花（ミヅキ・たちばな）,超重神グラヴィオン,
エィナ,超重神グラヴィオン,
エィナツヴァイ,超重神グラヴィオン,
リィル・ゼラバイア,超重神グラヴィオン,
クライン・サンドマン,超重神グラヴィオン,
レイヴン,超重神グラヴィオン,
紅アヤカ（しぐれ アヤカ）,超重神グラヴィオン,
テセラ,超重神グラヴィオン,
チュイル,超重神グラヴィオン,
マリニア,超重神グラヴィオン,
ブリギッタ,超重神グラヴィオン,
アーニャ,超重神グラヴィオン,
セシル,超重神グラヴィオン,
クッキー,超重神グラヴィオン,
トリア,超重神グラヴィオン,
ディカ,超重神グラヴィオン,
ローザ,超重神グラヴィオン,
ロロット,超重神グラヴィオン,
フェイ・シンルー,超重神グラヴィオン,
アレックス・スミス,超重神グラヴィオン,
ジョゼ,超重神グラヴィオン,
イワン,超重神グラヴィオン,
ハンス,超重神グラヴィオン,
ウィリアム・ウォーレス・フィッツジェラルド,超重神グラヴィオン,
井上,超重神グラヴィオン,
バーネット博士,超重神グラヴィオン,
ヨシズミ博士,超重神グラヴィオン,
ユミ,超重神グラヴィオン,
カオリ,超重神グラヴィオン,
高須,超重神グラヴィオン,
大鳥,超重神グラヴィオン,
ヒヨコ売りの男,超重神グラヴィオン,
ヒューギ・ゼラバイア,超重神グラヴィオン,
ルフィーラ・ゼラバイア,超重神グラヴィオン,
御子神 司（みこがみ つかさ）,超人高校生たちは異世界でも余裕で生き抜くようです!,16
真田 勝人（さなだ まさと）,超人高校生たちは異世界でも余裕で生き抜くようです!,
プリンス暁（プリンスあかつき）,超人高校生たちは異世界でも余裕で生き抜くようです!,
一条 葵（いちじょう あおい）,超人高校生たちは異世界でも余裕で生き抜くようです!,
剛の奥義・斬鉄閃,超人高校生たちは異世界でも余裕で生き抜くようです!,
大星 林檎（おおほし りんご）,超人高校生たちは異世界でも余裕で生き抜くようです!,
神崎 桂音（かんざき けいね）,超人高校生たちは異世界でも余裕で生き抜くようです!,
猿飛 忍（さるとび しのぶ）,超人高校生たちは異世界でも余裕で生き抜くようです!,
リルル,超人高校生たちは異世界でも余裕で生き抜くようです!,
ウィノナ,超人高校生たちは異世界でも余裕で生き抜くようです!,
エルク,超人高校生たちは異世界でも余裕で生き抜くようです!,
ウルガ,超人高校生たちは異世界でも余裕で生き抜くようです!,
アデル,超人高校生たちは異世界でも余裕で生き抜くようです!,
ルー,超人高校生たちは異世界でも余裕で生き抜くようです!,
ヤッコイ,超人高校生たちは異世界でも余裕で生き抜くようです!,
ワルター・フォン・ハイゼラート,超人高校生たちは異世界でも余裕で生き抜くようです!,
エドゥアルド・フォン・フィンドルフ,超人高校生たちは異世界でも余裕で生き抜くようです!,
インザーギ,超人高校生たちは異世界でも余裕で生き抜くようです!,
ゲイル・スタッフォード,超人高校生たちは異世界でも余裕で生き抜くようです!,
オスロー・エル・ギュスターヴ,超人高校生たちは異世界でも余裕で生き抜くようです!,
ジャンヌ・ド・ルブラン,超人高校生たちは異世界でも余裕で生き抜くようです!,
エメラダ,超人高校生たちは異世界でも余裕で生き抜くようです!,
ミリンダ,超人高校生たちは異世界でも余裕で生き抜くようです!,
オスカル,超人高校生たちは異世界でも余裕で生き抜くようです!,
シード,超人高校生たちは異世界でも余裕で生き抜くようです!,
クラウス,超人高校生たちは異世界でも余裕で生き抜くようです!,
ゼスト・バーナード,超人高校生たちは異世界でも余裕で生き抜くようです!,
カイル,超人高校生たちは異世界でも余裕で生き抜くようです!,
マルコ,超人高校生たちは異世界でも余裕で生き抜くようです!,
ヨハネ,超人高校生たちは異世界でも余裕で生き抜くようです!,
アークライド,超人高校生たちは異世界でも余裕で生き抜くようです!,
ブッフバルト,超人高校生たちは異世界でも余裕で生き抜くようです!,
ユージ（加藤ユージ）,超人戦隊バラタック,16
マック（橘マキト）,超人戦隊バラタック,
ユリ,超人戦隊バラタック,
ディッキー,超人戦隊バラタック,
フランコ,超人戦隊バラタック,
加藤博士,超人戦隊バラタック,
加藤ミア,超人戦隊バラタック,
加藤ジュン,超人戦隊バラタック,
ゴルテウス司令官,超人戦隊バラタック,
ガエル親衛隊長,超人戦隊バラタック,
ゴブラ博士,超人戦隊バラタック,
ジュリアス副司令,超人戦隊バラタック,
シャイディーン総統,超人戦隊バラタック,
出目監督,超人戦隊バラタック,
シャイザック兵,超人戦隊バラタック,
ミヨ（第4話）,超人戦隊バラタック,
ルリ子（第15話）,超人戦隊バラタック,
パカパカ（第16話）,超人戦隊バラタック,
美術館の館長（第18話）,超人戦隊バラタック,
マサシ（第19話）,超人戦隊バラタック,
貫太郎（第19話）,超人戦隊バラタック,
ユカリ（第20話）,超人戦隊バラタック,
コソット（第22話）,超人戦隊バラタック,
新聞配達の少年（第29話）,超人戦隊バラタック,
堂本 瞬一（どうもと しゅんいち）,超速スピナー,16
北条院 聖斗（ほうじょういん せいと）,超速スピナー,
小暮 宙太（こぐれ ちゅうた）,超速スピナー,
霧崎 マイ（きりさき マイ）,超速スピナー,
夢宮 りあん（ゆめみや りあん）,超速スピナー,
木村 ベソ（きむら ベソ）,超速スピナー,
安濃 慈円馬（あのう じえんま）,超速スピナー,
武蔵丸 弁慶（むさしまる べんけい）,超速スピナー,
なるみ屋のおっちゃん,超速スピナー,
中村 名人（なかむら めいじん）,超速スピナー,
輪刃 剛志（わっぱ つよし）,超速スピナー,
桜場 丈一郎（さくらば じょういちろう）,超速スピナー,
十川 四郎（とがわ しろう）,超速スピナー,
南郷 番（なんごう ばん）,超速スピナー,
伊達 将悟（だて しょうご）,超速スピナー,
赤城 大樹（あかぎ だいき）,超速スピナー,
織茂 正夫（おりも まさお）,超速スピナー,
北崎 弘樹（きたざき ひろき）,超速スピナー,
河村 竜則（かわむら たつのり）,超速スピナー,
峰岸 誠（みねぎし まこと）,超速スピナー,
古谷 勘治（ふるや かんじ）,超速スピナー,
伏見 盆太（ふしみ ぼんた）,超速スピナー,
肘岡 誠（ひじおか まこと）,超速スピナー,
井伊木 文蔵（いいき ぶんぞう）,超速スピナー,
伊奈府 飛太（いなふ とびた）,超速スピナー,
アレックス・ガルシア,超速スピナー,
アルベルト・シュニッツアー,超速スピナー,
ヒュエル・マグヌス,超速スピナー,
チーム烏龍（ウーロン）リーダー,超速スピナー,
じい / 聖斗の執事<アニメ>,超速スピナー,
小暮 宙次（こぐれ ちゅうじ）,超速スピナー,
小暮 優（こぐれ ゆう）,超速スピナー,
北条院の父,超速スピナー,
北条院 美琴（ほうじょういん みこと）,超速スピナー,
才羽博士（さいば はかせ）,超速スピナー,
黒岩（くろいわ）,超速スピナー,
オヌマッチ,超速スピナー,
五所川原,超速スピナー,
木代木,超速スピナー,
市毛,超速スピナー,
弁慶の祖父,超速スピナー,
ジャッチー,超速スピナー,
轟 駆流（とどろき カケル）,超速変形ジャイロゼッター,16
軍司 壮太（ぐんじ ソウタ） / イレイザー01,超速変形ジャイロゼッター,
稲葉 りんね（いなば りんね）,超速変形ジャイロゼッター,
速水 俊介（はやみ シュンスケ）,超速変形ジャイロゼッター,
羽根 充紀（はね ミチノリ）,超速変形ジャイロゼッター,
美輪 沙斗理（みわ サトリ）,超速変形ジャイロゼッター,
久石 豊（ひさいし ユタカ）,超速変形ジャイロゼッター,
クロード 真島（クロード マジマ）,超速変形ジャイロゼッター,
赤名 累（あかな ルイ）,超速変形ジャイロゼッター,
松堂 言葉（しょうどう コトハ）,超速変形ジャイロゼッター,
水城 結華（みずき ユイカ）,超速変形ジャイロゼッター,
月里 光（つきさと キラリ）,超速変形ジャイロゼッター,
七津 星（ななつ セイ）,超速変形ジャイロゼッター,
宇田川 大地（うたがわ ダイチ）,超速変形ジャイロゼッター,
稲葉 拓海（いなば タクミ）,超速変形ジャイロゼッター,
桐生 息吹（きりゅう イブキ）,超速変形ジャイロゼッター,
矢野 烈火（やの レッカ）,超速変形ジャイロゼッター,
向井 晶（むかい アキラ）,超速変形ジャイロゼッター,
ゴート,超速変形ジャイロゼッター,
トーマ時貞 / ゲドー,超速変形ジャイロゼッター,
ハルカ,超速変形ジャイロゼッター,
トーマ時宗 / ジャドー,超速変形ジャイロゼッター,
マカベ,超速変形ジャイロゼッター,
エージェントA、B,超速変形ジャイロゼッター,
イレイザー軍団（イレイザーα、イレイザーβ、イレイザーγ）,超速変形ジャイロゼッター,
イレイザー・エース / 鬼沢 ジン（おにさわ ジン）,超速変形ジャイロゼッター,
イレイザー・クイーン / 河野 サキ（こうの サキ）,超速変形ジャイロゼッター,
イレイザー・ジャック / 西園寺 サクラコ（さいおんじ サクラコ）,超速変形ジャイロゼッター,
イレイザー・キング  / 道場 ヘイスケ（みちば ヘイスケ）,超速変形ジャイロゼッター,
轟 健三（とどろき ケンゾウ）,超速変形ジャイロゼッター,
マイクマン関（マイクマンセキ）,超速変形ジャイロゼッター,
早乙女 コウジ（さおとめ コウジ）,超速変形ジャイロゼッター,
篠田 マルティーヌ（しのだ マルティーヌ）,超速変形ジャイロゼッター,
轟 奈々子（とどろき ナナコ）,超速変形ジャイロゼッター,
鈴川 かえで（すずかわ かえで）,超速変形ジャイロゼッター,
マッチさん,超速変形ジャイロゼッター,
市長,超速変形ジャイロゼッター,
大柄 リカコ（おおがら リカコ）,超速変形ジャイロゼッター,
デビル3世（デビルさんせい）,超速変形ジャイロゼッター,
山尻 肇（やまじり はじめ）,超速変形ジャイロゼッター,
半田 イチロウ（はんだ イチロウ）,超速変形ジャイロゼッター,
田中（たなか）、鈴木（すずき）,超速変形ジャイロゼッター,
御堂 スジオ（みどう スジオ）,超速変形ジャイロゼッター,
桃尻スピリッツZ（ももじりスピリッツぜーた）,超速変形ジャイロゼッター,
イレイザー666（イレイザートリプルシックス）,超速変形ジャイロゼッター,
観光協会会長,超速変形ジャイロゼッター,
マッハ男爵,超速変形ジャイロゼッター,
ユズル,超速変形ジャイロゼッター,
仁村(にむら),超速変形ジャイロゼッター,
タランバーグ,超速変形ジャイロゼッター,
久堂 勇輝（くどう ユウキ）,超速変形ジャイロゼッター,
久堂 エリカ,超速変形ジャイロゼッター,
久堂 ダイゴ,超速変形ジャイロゼッター,
久堂 ナオ,超速変形ジャイロゼッター,
ジコラン,超速変形ジャイロゼッター,
轟ヒロト[11],超速変形ジャイロゼッター,
ゲドー,超速変形ジャイロゼッター,
轟カケル博士,超速変形ジャイロゼッター,
のぞみ（ヒカリアンのぞみ）【JHR001】,超特急ヒカリアン,16
新橋テツユキ（しんばし-）,超特急ヒカリアン,
神田ミナヨ（かんだ-）,超特急ヒカリアン,
つばさ【JHR002】,超特急ヒカリアン,
ひかり（ひかり隊長）【JHR003】,超特急ヒカリアン,
ウィンダッシュ【JHR004】,超特急ヒカリアン,
マックス【JHR005】,超特急ヒカリアン,
建設マックス,超特急ヒカリアン,
ポリスウィン【JHR006】,超特急ヒカリアン,
E2ジェット【JHR008】,超特急ヒカリアン,
ファイヤーネックス【JHR010】,超特急ヒカリアン,
スナイパーソニック【JHR011】,超特急ヒカリアン,
ウエストのぞみ【JHR012】,超特急ヒカリアン,
ラピート【JHR013】,超特急ヒカリアン,
E3レーサー【JHR014】,超特急ヒカリアン,
やまびこ【変形ボックス2】【JHR015】,超特急ヒカリアン,
Dr.イエロー【JHR017】,超特急ヒカリアン,
E4【JHR019】,超特急ヒカリアン,
こだじい【JHR020】,超特急ヒカリアン,
スター21【JHR021】,超特急ヒカリアン,
ロマンスカー【JHR022】,超特急ヒカリアン,
セブン-【JHR023】,超特急ヒカリアン,
ケーくん【JHR024】,超特急ヒカリアン,
救急あずさ,超特急ヒカリアン,
未知アンナ（みち-）,超特急ヒカリアン,
ユーロスター,超特急ヒカリアン,
ブルーユーロ【超光限定セット2】,超特急ヒカリアン,
ひたち四兄弟【変形ボックス1 / フレッシュひたち3兄弟セット】,超特急ヒカリアン,
聖橋ケンタ（ひじりばし-）,電光超特急ヒカリアン,16
神田ミナヨ（かんだ-）,電光超特急ヒカリアン,
市ヶ谷ソノカ（いちがや-）,電光超特急ヒカリアン,
品川スグル（しながわ-）,電光超特急ヒカリアン,
富士見鉄雄（ふじみ てつお）,電光超特急ヒカリアン,
松田暁美（まつだ あけみ）,電光超特急ヒカリアン,
竹田時定（たけだ ときさだ）,電光超特急ヒカリアン,
梅田笛太郎（うめだ てきたろう）,電光超特急ヒカリアン,
新橋テツユキ（しんばし-）,電光超特急ヒカリアン,
ウエスト,電光超特急ヒカリアン,
のぞみ,電光超特急ヒカリアン,
つばさ,電光超特急ヒカリアン,
E4パワー,電光超特急ヒカリアン,
ドクター,電光超特急ヒカリアン,
セブン,電光超特急ヒカリアン,
レールセブン,電光超特急ヒカリアン,
南海ラピート,電光超特急ヒカリアン,
ポリスウィン,電光超特急ヒカリアン,
E1スナイパー,電光超特急ヒカリアン,
ファイヤーネックス,電光超特急ヒカリアン,
E2ジェット,電光超特急ヒカリアン,
E3レーサー,電光超特急ヒカリアン,
ケーくん,電光超特急ヒカリアン,
スカイライナー,電光超特急ヒカリアン,
AHRレスキュー,電光超特急ヒカリアン,
ヒカリアンX,電光超特急ヒカリアン,
ひかり隊長,電光超特急ヒカリアン,
スナイパーソニック,電光超特急ヒカリアン,
ブラックエクスプレス,電光超特急ヒカリアン,
ドジラス,電光超特急ヒカリアン,
ウッカリー,電光超特急ヒカリアン,
ユーロ,電光超特急ヒカリアン,
スター,電光超特急ヒカリアン,
シルバーエクスプレス,電光超特急ヒカリアン,
ブラッチャールJr1,電光超特急ヒカリアン,
ブラッチャールロボ（1号 - 6号）,電光超特急ヒカリアン,
キャサリン（1号 - 7号）,電光超特急ヒカリアン,
ブラッチャールドール,電光超特急ヒカリアン,
トメ,電光超特急ヒカリアン,
ノブオ,電光超特急ヒカリアン,
ゆーな,電光超特急ヒカリアン,
ひとみ、めぐ,電光超特急ヒカリアン,
理穂（りほ）,電光超特急ヒカリアン,
サル将軍,電光超特急ヒカリアン,
松戸博士（まつど-）,電光超特急ヒカリアン,
マッドロイドZ（-ゼット）,電光超特急ヒカリアン,
魔神ダーZ（まじんダーゼット）（アマルカンドIII世）,電光超特急ヒカリアン,
宇宙のヒヨコ,電光超特急ヒカリアン,
イチゴリアン,電光超特急ヒカリアン,
ユリとマリ,電光超特急ヒカリアン,
ガッズィーラ,電光超特急ヒカリアン,
おかみ,電光超特急ヒカリアン,
リサ王女,電光超特急ヒカリアン,
ミス・エマニエル,電光超特急ヒカリアン,
スーザン,電光超特急ヒカリアン,
暁美の父母,電光超特急ヒカリアン,
スグルのママン,電光超特急ヒカリアン,
ミナヨのパパ,電光超特急ヒカリアン,
地神獣スフィンクス（ちしんじゅう-）と風神獣ナスカ（ふうしんじゅう-）,電光超特急ヒカリアン,
アナウンサー,電光超特急ヒカリアン,
女子高生A / 女子高生B,電光超特急ヒカリアン,
桜のモンスター,電光超特急ヒカリアン,
TVレポーター / キャスター,電光超特急ヒカリアン,
サンタクロース,電光超特急ヒカリアン,
しっぽ人（しっぽじん）,電光超特急ヒカリアン,
ウィンダッシュ,電光超特急ヒカリアン,
タイショー,電光超特急ヒカリアン,
こだ爺,電光超特急ヒカリアン,
超変身コス∞プレイヤー,超変身コス∞プレイヤー,16
ヒットをねらえ!,超変身コス∞プレイヤー,
小笠原道大（声：斉藤次郎）,超ぽじてぃぶ!ファイターズ,16
トレイ・ヒルマン（声：近藤広務）,超ぽじてぃぶ!ファイターズ,
フェルナンド・セギノール（声：原田晃）,超ぽじてぃぶ!ファイターズ,
田中幸雄（声：牛村友哉）,超ぽじてぃぶ!ファイターズ,
岩本勉（声：矢部雅史）,超ぽじてぃぶ!ファイターズ,
オレンジャー（声：藤井啓輔）,超ぽじてぃぶ!ファイターズ,
ダイ（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
ミナミ（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
ナナミ（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
ミーナ（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
まーくん（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
ンなだ（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
サブロー（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
シロー（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
ケンタロー（声：中原健太郎）,超ぽじてぃぶ!ファイターズ,
じぃ（声：大竹宏）,超ぽじてぃぶ!ファイターズ,
一郎（声：藤井啓輔）,超ぽじてぃぶ!ファイターズ,
次郎（声：矢部雅史）,超ぽじてぃぶ!ファイターズ,
ナミ（声：並木のり子）,超ぽじてぃぶ!ファイターズ,
剛球くん（声：牛村友哉）,超ぽじてぃぶ!ファイターズ,
強肩くん（声：近藤広務）,超ぽじてぃぶ!ファイターズ,
重球くん（声：原田晃）,超ぽじてぃぶ!ファイターズ,
韋駄天くん（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
鉄壁くん（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
謎チーム,超ぽじてぃぶ!ファイターズ,
DAI（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
しーちゃん（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
ソなだ（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
小太郎（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
小次郎（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
小吾郎（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
ヒトミ（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
フタバ（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
牛魔人（声：牛村友哉）,超ぽじてぃぶ!ファイターズ,
獅子魔人（声：植倉大）,超ぽじてぃぶ!ファイターズ,
虎魔人（声：矢部雅史）,超ぽじてぃぶ!ファイターズ,
鷲魔人（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
鴎魔人（声：藤井啓輔）,超ぽじてぃぶ!ファイターズ,
鷹魔人（声：斉藤次郎）,超ぽじてぃぶ!ファイターズ,
燕魔人（声：植倉大）,超ぽじてぃぶ!ファイターズ,
星魔人（声：牛村友哉）,超ぽじてぃぶ!ファイターズ,
竜魔人（声：原田晃）,超ぽじてぃぶ!ファイターズ,
鯉魔人（声：大竹宏）,超ぽじてぃぶ!ファイターズ,
巨大魔人（声：近藤広務）,超ぽじてぃぶ!ファイターズ,
巨漢（声：大竹宏）,超ぽじてぃぶ!ファイターズ,
巨砲（声：植倉大）,超ぽじてぃぶ!ファイターズ,
巨峰（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
巨万（声：原田晃）,超ぽじてぃぶ!ファイターズ,
巨岩（声：牛村友哉）,超ぽじてぃぶ!ファイターズ,
巨乳（声：羽豆幸子）,超ぽじてぃぶ!ファイターズ,
巨星（声：矢部雅史）,超ぽじてぃぶ!ファイターズ,
巨匠（声：斉藤次郎）,超ぽじてぃぶ!ファイターズ,
下っ端（声：原田晃）,超ぽじてぃぶ!ファイターズ,
川越 はるま（かわごえ はるま）,ちょこッとSister,16
ちょこ,ちょこッとSister,
芹川 千歳（せりかわ ちとせ）,ちょこッとSister,
足来 真琴（あしらい まこと）,ちょこッとSister,
来島 小夏（くるしま こなつ）,ちょこッとSister,
安岡のおじさん（やすおかのおじさん）,ちょこッとSister,
園崎 綾乃 （そのざき あやの）,ちょこッとSister,
石田 駆（いしだ かける）,ちょこッとSister,
石田 翔子（いしだ しょうこ）,ちょこッとSister,
華山田 ゆりか（はなやまだ ゆりか）,ちょこッとSister,
蓮木 秀子（はすき ひでこ）,ちょこッとSister,
丸茂 珠美（まるも たまみ）,ちょこッとSister,
サンタ,ちょこッとSister,
音神 亜里沙（おとかみ ありさ）,ちょこッとSister,
クロ,ちょこッとSister,
